event_id,event_cycle,event_type,module,command_id,opcode,logical_id,slice_id,stage,subrequest_state,channel_state,chip_state,plane_state,channel,chip,die,plane,stage_start_cycle,stage_end_cycle,duration_cycles,active_commands
1261,237484,ISSUE,onfi_bus[ch5],213,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,0,1,1,237484,237491,7,14
1262,237484,ISSUE,onfi_bus[ch6],214,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,0,1,1,237484,237491,7,15
1263,237484,ISSUE,onfi_bus[ch7],215,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,0,1,1,237484,237491,7,16
1264,237491,COMPLETE,onfi_bus[ch0],208,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,0,1,1,237484,237491,7,16
1265,237491,COMPLETE,onfi_bus[ch1],209,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,0,1,1,237484,237491,7,15
1266,237491,COMPLETE,onfi_bus[ch6],214,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,0,1,1,237484,237491,7,14
1267,237491,COMPLETE,onfi_bus[ch7],215,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,0,1,1,237484,237491,7,13
1268,237491,COMPLETE,onfi_bus[ch2],210,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,0,1,1,237484,237491,7,12
1269,237491,COMPLETE,onfi_bus[ch3],211,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,0,1,1,237484,237491,7,11
1270,237491,COMPLETE,onfi_bus[ch4],212,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,0,1,1,237484,237491,7,10
1271,237491,COMPLETE,onfi_bus[ch5],213,READ_COMPUTE,14,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,0,1,1,237484,237491,7,9
1272,237491,ISSUE,onfi_bus[ch0],208,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,0,1,1,237491,237747,256,9
1273,237491,ISSUE,onfi_bus[ch1],209,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,0,1,1,237491,237747,256,10
1274,237491,ISSUE,onfi_bus[ch2],210,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,0,1,1,237491,237747,256,11
1275,237491,ISSUE,onfi_bus[ch3],211,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,0,1,1,237491,237747,256,12
1276,237491,ISSUE,onfi_bus[ch4],212,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,0,1,1,237491,237747,256,13
1277,237491,ISSUE,onfi_bus[ch5],213,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,0,1,1,237491,237747,256,14
1278,237491,ISSUE,onfi_bus[ch6],214,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,0,1,1,237491,237747,256,15
1279,237491,ISSUE,onfi_bus[ch7],215,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,0,1,1,237491,237747,256,16
1280,237747,COMPLETE,onfi_bus[ch0],208,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,0,1,1,237491,237747,256,16
1281,237747,COMPLETE,onfi_bus[ch1],209,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,0,1,1,237491,237747,256,15
1282,237747,COMPLETE,onfi_bus[ch6],214,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,0,1,1,237491,237747,256,14
1283,237747,COMPLETE,onfi_bus[ch7],215,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,0,1,1,237491,237747,256,13
1284,237747,COMPLETE,onfi_bus[ch2],210,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,0,1,1,237491,237747,256,12
1285,237747,COMPLETE,onfi_bus[ch3],211,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,0,1,1,237491,237747,256,11
1286,237747,COMPLETE,onfi_bus[ch4],212,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,0,1,1,237491,237747,256,10
1287,237747,COMPLETE,onfi_bus[ch5],213,READ_COMPUTE,14,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,0,1,1,237491,237747,256,9
1288,237747,ISSUE,plane_array[ch0:chip0:die1:plane1],208,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,0,1,1,237747,267747,30000,9
1289,237747,ISSUE,plane_array[ch1:chip0:die1:plane1],209,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,0,1,1,237747,267747,30000,10
1290,237747,ISSUE,plane_array[ch2:chip0:die1:plane1],210,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,0,1,1,237747,267747,30000,11
1291,237747,ISSUE,plane_array[ch3:chip0:die1:plane1],211,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,0,1,1,237747,267747,30000,12
1292,237747,ISSUE,plane_array[ch4:chip0:die1:plane1],212,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,0,1,1,237747,267747,30000,13
1293,237747,ISSUE,plane_array[ch5:chip0:die1:plane1],213,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,0,1,1,237747,267747,30000,14
1294,237747,ISSUE,plane_array[ch6:chip0:die1:plane1],214,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,0,1,1,237747,267747,30000,15
1295,237747,ISSUE,plane_array[ch7:chip0:die1:plane1],215,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,0,1,1,237747,267747,30000,16
1296,267484,COMPLETE,plane_array[ch7:chip1:die0:plane1],207,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,1,0,1,237484,267484,30000,16
1297,267484,COMPLETE,plane_array[ch4:chip1:die0:plane1],204,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,1,0,1,237484,267484,30000,15
1298,267484,COMPLETE,plane_array[ch1:chip1:die0:plane1],201,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,1,0,1,237484,267484,30000,14
1299,267484,COMPLETE,plane_array[ch2:chip1:die0:plane1],202,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,1,0,1,237484,267484,30000,13
1300,267484,COMPLETE,plane_array[ch0:chip1:die0:plane1],200,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,1,0,1,237484,267484,30000,12
1301,267484,COMPLETE,plane_array[ch6:chip1:die0:plane1],206,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,1,0,1,237484,267484,30000,11
1302,267484,COMPLETE,plane_array[ch5:chip1:die0:plane1],205,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,1,0,1,237484,267484,30000,10
1303,267484,COMPLETE,plane_array[ch3:chip1:die0:plane1],203,READ_COMPUTE,13,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,1,0,1,237484,267484,30000,9
1304,267484,ISSUE,ifc_compute[ch0:chip1:die0],200,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,1,0,1,267484,268508,1024,9
1305,267484,ISSUE,ifc_compute[ch1:chip1:die0],201,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,1,0,1,267484,268508,1024,10
1306,267484,ISSUE,ifc_compute[ch2:chip1:die0],202,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,1,0,1,267484,268508,1024,11
1307,267484,ISSUE,ifc_compute[ch3:chip1:die0],203,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,1,0,1,267484,268508,1024,12
1308,267484,ISSUE,ifc_compute[ch4:chip1:die0],204,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,1,0,1,267484,268508,1024,13
1309,267484,ISSUE,ifc_compute[ch5:chip1:die0],205,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,1,0,1,267484,268508,1024,14
1310,267484,ISSUE,ifc_compute[ch6:chip1:die0],206,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,1,0,1,267484,268508,1024,15
1311,267484,ISSUE,ifc_compute[ch7:chip1:die0],207,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,1,0,1,267484,268508,1024,16
1312,267747,COMPLETE,plane_array[ch0:chip0:die1:plane1],208,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,0,1,1,237747,267747,30000,16
1313,267747,COMPLETE,plane_array[ch4:chip0:die1:plane1],212,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,0,1,1,237747,267747,30000,15
1314,267747,COMPLETE,plane_array[ch6:chip0:die1:plane1],214,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,0,1,1,237747,267747,30000,14
1315,267747,COMPLETE,plane_array[ch7:chip0:die1:plane1],215,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,0,1,1,237747,267747,30000,13
1316,267747,COMPLETE,plane_array[ch5:chip0:die1:plane1],213,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,0,1,1,237747,267747,30000,12
1317,267747,COMPLETE,plane_array[ch1:chip0:die1:plane1],209,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,0,1,1,237747,267747,30000,11
1318,267747,COMPLETE,plane_array[ch3:chip0:die1:plane1],211,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,0,1,1,237747,267747,30000,10
1319,267747,COMPLETE,plane_array[ch2:chip0:die1:plane1],210,READ_COMPUTE,14,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,0,1,1,237747,267747,30000,9
1320,267747,ISSUE,ifc_compute[ch0:chip0:die1],208,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,0,1,1,267747,268771,1024,9
1321,267747,ISSUE,ifc_compute[ch1:chip0:die1],209,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,0,1,1,267747,268771,1024,10
1322,267747,ISSUE,ifc_compute[ch2:chip0:die1],210,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,0,1,1,267747,268771,1024,11
1323,267747,ISSUE,ifc_compute[ch3:chip0:die1],211,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,0,1,1,267747,268771,1024,12
1324,267747,ISSUE,ifc_compute[ch4:chip0:die1],212,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,0,1,1,267747,268771,1024,13
1325,267747,ISSUE,ifc_compute[ch5:chip0:die1],213,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,0,1,1,267747,268771,1024,14
1326,267747,ISSUE,ifc_compute[ch6:chip0:die1],214,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,1,1,267747,268771,1024,15
1327,267747,ISSUE,ifc_compute[ch7:chip0:die1],215,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,0,1,1,267747,268771,1024,16
1328,268508,COMPLETE,ifc_compute[ch0:chip1:die0],200,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,1,0,1,267484,268508,1024,16
1329,268508,COMPLETE,ifc_compute[ch4:chip1:die0],204,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,1,0,1,267484,268508,1024,15
1330,268508,COMPLETE,ifc_compute[ch6:chip1:die0],206,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,1,0,1,267484,268508,1024,14
1331,268508,COMPLETE,ifc_compute[ch7:chip1:die0],207,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,1,0,1,267484,268508,1024,13
1332,268508,COMPLETE,ifc_compute[ch5:chip1:die0],205,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,1,0,1,267484,268508,1024,12
1333,268508,COMPLETE,ifc_compute[ch1:chip1:die0],201,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,1,0,1,267484,268508,1024,11
1334,268508,COMPLETE,ifc_compute[ch3:chip1:die0],203,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,1,0,1,267484,268508,1024,10
1335,268508,COMPLETE,ifc_compute[ch2:chip1:die0],202,READ_COMPUTE,13,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,1,0,1,267484,268508,1024,9
1336,268508,ISSUE,onfi_bus[ch0],216,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,1,268508,268515,7,9
1337,268508,ISSUE,onfi_bus[ch1],217,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,1,268508,268515,7,10
1338,268508,ISSUE,onfi_bus[ch2],218,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,1,268508,268515,7,11
1339,268508,ISSUE,onfi_bus[ch3],219,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,1,268508,268515,7,12
1340,268508,ISSUE,onfi_bus[ch4],220,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,1,268508,268515,7,13
1341,268508,ISSUE,onfi_bus[ch5],221,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,1,268508,268515,7,14
1342,268508,ISSUE,onfi_bus[ch6],222,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,1,268508,268515,7,15
1343,268508,ISSUE,onfi_bus[ch7],223,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,1,268508,268515,7,16
1344,268515,COMPLETE,onfi_bus[ch0],216,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,1,268508,268515,7,16
1345,268515,COMPLETE,onfi_bus[ch1],217,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,1,268508,268515,7,15
1346,268515,COMPLETE,onfi_bus[ch6],222,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,1,268508,268515,7,14
1347,268515,COMPLETE,onfi_bus[ch7],223,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,1,268508,268515,7,13
1348,268515,COMPLETE,onfi_bus[ch2],218,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,1,268508,268515,7,12
1349,268515,COMPLETE,onfi_bus[ch3],219,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,1,268508,268515,7,11
1350,268515,COMPLETE,onfi_bus[ch4],220,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,1,268508,268515,7,10
1351,268515,COMPLETE,onfi_bus[ch5],221,READ_COMPUTE,15,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,1,268508,268515,7,9
1352,268515,ISSUE,onfi_bus[ch0],216,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,1,1,1,268515,268771,256,9
1353,268515,ISSUE,onfi_bus[ch1],217,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,1,1,1,268515,268771,256,10
1354,268515,ISSUE,onfi_bus[ch2],218,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,1,1,1,268515,268771,256,11
1355,268515,ISSUE,onfi_bus[ch3],219,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,1,1,1,268515,268771,256,12
1356,268515,ISSUE,onfi_bus[ch4],220,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,1,1,1,268515,268771,256,13
1357,268515,ISSUE,onfi_bus[ch5],221,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,1,1,1,268515,268771,256,14
1358,268515,ISSUE,onfi_bus[ch6],222,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,1,1,1,268515,268771,256,15
1359,268515,ISSUE,onfi_bus[ch7],223,READ_COMPUTE,15,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,1,1,1,268515,268771,256,16
1360,268771,COMPLETE,ifc_compute[ch6:chip0:die1],214,READ_COMPUTE,14,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,1,1,267747,268771,1024,16
